#,N,o,i,s,e, ,D,A,C, ,V,a,l,u,e,",", ,M,e,a,n,",", ,S,t,d,D,e,v
0.0,-68.92163039999998,1.634188270979767
200.0,-68.7035062,1.2363410320973585
400.0,-67.72789820000001,1.3595962112711117
600.0,-67.7105358,1.4736597933404982
800.0,-66.59490939999999,0.9761701350592729
1000.0,-66.05655219999998,1.006528417995815
1200.0,-65.31346359999999,1.429179462643877
1400.0,-64.4096304,1.3490793109183163
1600.0,-63.89489640000001,1.5647245935100027
1800.0,-62.768550800000014,1.2359145337228457
2000.0,-61.747153600000004,1.3621857091230405
2200.0,-61.290621599999994,1.3135055239325943
2400.0,-60.8797066,0.9049674628440735
2600.0,-60.4838524,0.9553872396145136
2800.0,-59.4192006,0.9862422566355796
3000.0,-58.878872799999996,1.0467338953794123
3200.0,-58.70280739999999,1.0573645061298589
3400.0,-58.122195000000005,1.5725869005880087
3600.0,-57.6763882,1.6235286058911187
3800.0,-56.573512599999994,1.3886889976014212
4000.0,-56.5136064,1.6441622660513289
4200.0,-56.500833400000005,1.2617714933609965
4400.0,-56.30863899999999,1.0407194853335837
4600.0,-55.436219200000004,1.1661823208261044
4800.0,-55.1810678,1.0113480398127834
5000.0,-55.032578199999996,1.2770010594180254
5200.0,-54.648086199999995,1.4461605463002918
5400.0,-54.087232,1.3653575652612029
5600.0,-54.00273359999999,1.4890779936306362
5800.0,-53.707304199999996,1.1595925864942218
6000.0,-53.385567200000004,1.2311888875148937
6200.0,-52.9754756,1.0052718745059164
6400.0,-52.663478000000005,1.3941101659582
6600.0,-52.6914184,1.5245455023781482
6800.0,-51.793377199999995,1.3159791097810634
7000.0,-52.145619,1.353858394703449
7200.0,-52.23484419999999,1.547868647021562
7400.0,-51.7350798,1.6514042145767824
7600.0,-51.501296599999996,1.1068896015675818
7800.0,-51.1775778,1.1480501442851525
8000.0,-50.962799399999994,1.3226640941590726
8191.0,-50.67622200000001,0.9879110364602676
