i ',' A ',' A_err ',' b ',' b_err ',' c ',' c_err ',' chi2 ',' Fidelity ',' Fidelity_err ','
1 , 0.394759182497127 , 0.0409841797440604 , -0.569349946712098 , 0.0393447331383921 , 0.995099914587431 , 0.000554576002092175 , 1.22009131853304 , 99.8693310556648 , 0.0295773867782493
2 , 0.489330473879595 , 0.0126725981408835 , -0.478041893778879 , 0.0118348742134919 , 0.99223944266365 , 0.000449828367511062 , 0.578607923616512 , 99.793051804364 , 0.0239908462672566
3 , 0.488723867454795 , 0.011300017486697 , -0.493924462095599 , 0.0104986877312629 , 0.990780381202416 , 0.000506461794105333 , 0.7778486091674 , 99.7541434987311 , 0.0270112956856177
4 , 0.470518198524889 , 0.00884810759912769 , -0.498514249225907 , 0.00850622196180186 , 0.989866533095099 , 0.000525082711954072 , 0.678076746316351 , 99.7297742158693 , 0.0280044113042172
5 , 0.487657793311418 , 0.00427125386358953 , -0.486406942549492 , 0.00498788432074893 , 0.985778099776593 , 0.000478426667227869 , 0.331891251815924 , 99.6207493273758 , 0.0255160889188197
6 , 0.478787693948745 , 0.00272788276833631 , -0.495066572434655 , 0.00322478990631231 , 0.984903045392625 , 0.00031783629070088 , 0.140289225436909 , 99.5974145438033 , 0.0169512688373803
7 , 0.487100061079595 , 0.00513298674662267 , -0.404085493216399 , 0.0267618109257868 , 0.970144335840287 , 0.00322851642515366 , 0.991104232394334 , 99.203848955741 , 0.172187542674862
8 , 0.479438956566949 , 0.00370255114067307 , -0.466426886145202 , 0.0230935135045556 , 0.961563735530805 , 0.00328159031570978 , 0.560551082448607 , 98.9750329474881 , 0.175018150171188
9 , 0.465008905838078 , 0.00286831415133112 , -0.4623075925328 , 0.0138104936282455 , 0.974010903928906 , 0.0013100748810286 , 0.237683266164219 , 99.3069574381042 , 0.0698706603215254
10 , 0.459159734444526 , 0.00219659362878835 , -0.519315339448376 , 0.0061844018816891 , 0.963356183011755 , 0.0013869902197019 , 0.142475098811913 , 99.0228315469801 , 0.0739728117174346
11 , 0.454805914323652 , 0.00234656770099069 , -0.529209676152257 , 0.00584511633468023 , 0.958539547673511 , 0.00156102444584587 , 0.147844864578101 , 98.8943879379603 , 0.0832546371117796
12 , 0.450857039728959 , 0.0021267942238376 , -0.5140716593059 , 0.00655647535621705 , 0.951292327351367 , 0.0019864374600202 , 0.118742455524949 , 98.7011287293698 , 0.105943331201077
13 , 0.443915442953616 , 0.00174753520128035 , -0.535801495966359 , 0.00611185388440238 , 0.938681544114495 , 0.00245583852455419 , 0.0878075998194342 , 98.3648411763865 , 0.13097805464289
14 , 0.438483820422453 , 0.00197257018088815 , -0.520731865222445 , 0.0126830477609736 , 0.941515846326081 , 0.0027710116039053 , 0.113016780033853 , 98.4404225686955 , 0.147787285541616
15 , 0.427123306139156 , 0.00134764660639098 , -0.511427536681939 , 0.00972048005492474 , 0.950254982301042 , 0.0016844220239114 , 0.0524514739342938 , 98.6734661946945 , 0.0898358412752745
16 , 0.420244995372739 , 0.0014374599229913 , -0.538941158274282 , 0.00674433167050399 , 0.947683094450315 , 0.00157906553885001 , 0.0531442691841722 , 98.604882518675 , 0.0842168287386673
17 , 0.41526664095969 , 0.00142128432518697 , -0.544882127647638 , 0.00867428304112991 , 0.941255324258984 , 0.00187068687535394 , 0.0543378680293182 , 98.4334753135729 , 0.0997699666855433
18 , 0.404825327785624 , 0.00172110987252329 , -0.535946928698122 , 0.0113775912924387 , 0.940526978629517 , 0.00226532457182266 , 0.0855450661760911 , 98.4140527634538 , 0.120817310497208
19 , 0.403202053348699 , 0.00170079413184335 , -0.553183988047587 , 0.00955570594175142 , 0.941956600877773 , 0.00235113375860828 , 0.0889629145578525 , 98.4521760234073 , 0.125393800459108
20 , 0.395661058283512 , 0.0018606013385173 , -0.567037686875712 , 0.0095643398601547 , 0.935129144320207 , 0.00273303260431307 , 0.0885062469301847 , 98.2701105152055 , 0.145761738896697
