#DAC value: 5000.0
#Noise value: 0.0
3960000000.0000005,-14.49794
4410000000.0,-14.85408
4860000000.0,-14.71182
5310000000.0,-17.02045
5760000000.0,-17.13389
6210000000.0,-18.39973
6660000000.0,-18.96482
7110000000.0,-21.45404
7560000000.0,-23.18432
8009999999.999999,-25.21056
